-34.43166,-58.541487,REY19003
-34.414733,-58.533297,REY22898
-34.394309,-58.522509,REY20927
-34.431662,-58.541456,REY19003
-34.414755,-58.533316,REY22898
-34.394324,-58.522486,REY20927
-34.431664,-58.541425,REY19003
-34.414775,-58.533337,REY22898
-34.39433,-58.522474,REY20927
-34.414796,-58.533355,REY22898
-34.431665,-58.541393,REY19003
-34.394335,-58.522461,REY20927
-34.414817,-58.533375,REY22898
-34.431667,-58.541359,REY19003
-34.394339,-58.522448,REY20927
-34.431667,-58.541327,REY19003
-34.414838,-58.533395,REY22898
-34.394342,-58.522435,REY20927
-34.414859,-58.533414,REY22898
-34.431667,-58.541297,REY19003
-34.394343,-58.522421,REY20927
-34.431666,-58.541266,REY19003
-34.414879,-58.533434,REY22898
-34.394344,-58.522408,REY20927
-34.431666,-58.541235,REY19003
-34.414901,-58.533452,REY22898
-34.394344,-58.522395,REY20927
-34.431664,-58.541203,REY19003
-34.414924,-58.53347,REY22898
-34.394343,-58.522381,REY20927
-34.431664,-58.541171,REY19003
-34.414945,-58.53349,REY22898
-34.39434,-58.522368,REY20927
-34.431665,-58.541139,REY19003
-34.414967,-58.533509,REY22898
-34.394337,-58.522356,REY20927
-34.431666,-58.541108,REY19003
-34.414988,-58.533529,REY22898
-34.394333,-58.522343,REY20927
-34.415009,-58.53355,REY22898
-34.431672,-58.54105,REY19003
-34.394328,-58.522331,REY20927
-34.41503,-58.533571,REY22898
-34.431675,-58.54102,REY19003
-34.394321,-58.52232,REY20927
-34.41507,-58.533612,REY22898
-34.431677,-58.540991,REY19003
-34.394314,-58.52231,REY20927
-34.431679,-58.540961,REY19003
-34.415091,-58.533634,REY22898
-34.394306,-58.522301,REY20927
-34.43168,-58.540932,REY19003
-34.415112,-58.533655,REY22898
-34.394298,-58.522293,REY20927
-34.415134,-58.533674,REY22898
-34.431681,-58.540904,REY19003
-34.394289,-58.522286,REY20927
-34.431682,-58.540874,REY19003
-34.415155,-58.533695,REY22898
-34.394269,-58.522275,REY20927
-34.431682,-58.540843,REY19003
-34.415176,-58.533715,REY22898
-34.394258,-58.522272,REY20927
-34.431681,-58.540815,REY19003
-34.415198,-58.533735,REY22898
-34.394248,-58.52227,REY20927
-34.431682,-58.540787,REY19003
-34.41522,-58.533753,REY22898
-34.394238,-58.522269,REY20927
-34.415242,-58.533772,REY22898
-34.431684,-58.540758,REY19003
-34.394227,-58.52227,REY20927
-34.431686,-58.540727,REY19003
-34.415263,-58.533793,REY22898
-34.394218,-58.522272,REY20927
-34.415283,-58.533814,REY22898
-34.431688,-58.540697,REY19003
-34.394208,-58.522275,REY20927
-34.431688,-58.540669,REY19003
-34.415304,-58.533834,REY22898
-34.394199,-58.522281,REY20927
-34.415325,-58.533854,REY22898
-34.431688,-58.540642,REY19003
-34.394189,-58.522287,REY20927
-34.431686,-58.540614,REY19003
-34.415347,-58.533874,REY22898
-34.39418,-58.522294,REY20927
-34.431684,-58.540585,REY19003
-34.415368,-58.533895,REY22898
-34.394171,-58.522303,REY20927
-34.43168,-58.540557,REY19003
-34.415389,-58.533915,REY22898
-34.394165,-58.522312,REY20927
-34.431677,-58.540529,REY19003
-34.415411,-58.533935,REY22898
-34.394158,-58.522322,REY20927
-34.431671,-58.540502,REY19003
-34.415431,-58.533955,REY22898
-34.394152,-58.522334,REY20927
-34.431661,-58.540448,REY19003
-34.415472,-58.533998,REY22898
-34.394147,-58.522346,REY20927
-34.431659,-58.540419,REY19003
-34.415492,-58.53402,REY22898
-34.394143,-58.522358,REY20927
-34.431657,-58.540391,REY19003
-34.415513,-58.534042,REY22898
-34.39414,-58.52237,REY20927
-34.431653,-58.540361,REY19003
-34.415534,-58.534064,REY22898
-34.394138,-58.522398,REY20927
-34.415554,-58.534086,REY22898
-34.43165,-58.540332,REY19003
-34.394139,-58.522413,REY20927
-34.415575,-58.534107,REY22898
-34.431645,-58.540304,REY19003
-34.394141,-58.522427,REY20927
-34.415596,-58.534127,REY22898
-34.431641,-58.540275,REY19003
-34.394144,-58.522441,REY20927
-34.415616,-58.534147,REY22898
-34.431637,-58.540246,REY19003
-34.394149,-58.522455,REY20927
-34.415638,-58.534165,REY22898
-34.431635,-58.540215,REY19003
-34.394155,-58.522468,REY20927
-34.415659,-58.534185,REY22898
-34.431632,-58.540185,REY19003
-34.394162,-58.522481,REY20927
-34.415681,-58.534204,REY22898
-34.431627,-58.540157,REY19003
-34.394171,-58.522494,REY20927
-34.431622,-58.540129,REY19003
-34.415705,-58.534223,REY22898
-34.394179,-58.522504,REY20927
-34.415729,-58.534239,REY22898
-34.431618,-58.5401,REY19003
-34.394188,-58.522515,REY20927
-34.431613,-58.540072,REY19003
-34.415753,-58.534253,REY22898
-34.394199,-58.522525,REY20927
-34.415776,-58.534267,REY22898
-34.431607,-58.540044,REY19003
-34.39421,-58.522532,REY20927
-34.431601,-58.540015,REY19003
-34.4158,-58.534281,REY22898
-34.394222,-58.522538,REY20927
-34.431596,-58.539986,REY19003
-34.415825,-58.534295,REY22898
-34.394234,-58.522544,REY20927
-34.415878,-58.534314,REY22898
-34.431591,-58.539957,REY19003
-34.394246,-58.522547,REY20927
-34.415904,-58.534326,REY22898
-34.431585,-58.539928,REY19003
-34.394259,-58.52255,REY20927
-34.415931,-58.534334,REY22898
-34.431579,-58.539901,REY19003
-34.394272,-58.522551,REY20927
-34.415958,-58.534337,REY22898
-34.431573,-58.539874,REY19003
-34.394286,-58.522551,REY20927
-34.431568,-58.539847,REY19003
-34.415985,-58.534345,REY22898
-34.394311,-58.522547,REY20927
-34.416009,-58.534353,REY22898
-34.43155,-58.539792,REY19003
-34.394323,-58.522544,REY20927
-34.416034,-58.534356,REY22898
-34.431535,-58.53977,REY19003
-34.394335,-58.522541,REY20927
-34.431518,-58.539758,REY19003
-34.416061,-58.534358,REY22898
-34.394347,-58.522538,REY20927
-34.4315,-58.539749,REY19003
-34.416086,-58.534362,REY22898
-34.39436,-58.522535,REY20927
-34.43148,-58.539741,REY19003
-34.41611,-58.534374,REY22898
-34.394372,-58.522532,REY20927
-34.431461,-58.539744,REY19003
-34.416133,-58.534389,REY22898
-34.394384,-58.522529,REY20927
-34.416155,-58.534406,REY22898
-34.431442,-58.539746,REY19003
-34.394396,-58.522525,REY20927
-34.416177,-58.534425,REY22898
-34.431421,-58.53974,REY19003
-34.394408,-58.522522,REY20927
-34.416198,-58.534444,REY22898
-34.431399,-58.539733,REY19003
-34.394419,-58.522518,REY20927
-34.416219,-58.534463,REY22898
-34.431378,-58.539732,REY19003
-34.394431,-58.522513,REY20927
-34.431357,-58.539732,REY19003
-34.41624,-58.534482,REY22898
-34.394443,-58.522509,REY20927
-34.416261,-58.534501,REY22898
-34.431336,-58.539731,REY19003
-34.394455,-58.522506,REY20927
-34.416281,-58.534521,REY22898
-34.431317,-58.539731,REY19003
-34.394466,-58.522502,REY20927
-34.416322,-58.534563,REY22898
-34.431297,-58.539733,REY19003
-34.394478,-58.522498,REY20927
-34.416342,-58.534583,REY22898
-34.431278,-58.539733,REY19003
-34.39449,-58.522494,REY20927
-34.431258,-58.539734,REY19003
-34.416362,-58.534605,REY22898
-34.394502,-58.52249,REY20927
-34.416382,-58.534628,REY22898
-34.431236,-58.539734,REY19003
-34.394514,-58.522486,REY20927
-34.431216,-58.539735,REY19003
-34.416403,-58.534649,REY22898
-34.394526,-58.522482,REY20927
-34.431196,-58.539736,REY19003
-34.416423,-58.534672,REY22898
-34.394551,-58.522473,REY20927
-34.431174,-58.539737,REY19003
-34.416442,-58.534695,REY22898
-34.394563,-58.522469,REY20927
-34.431153,-58.539736,REY19003
-34.416462,-58.534717,REY22898
-34.394576,-58.522464,REY20927
-34.431109,-58.539738,REY19003
-34.416482,-58.53474,REY22898
-34.394588,-58.52246,REY20927
-34.431088,-58.539739,REY19003
-34.416501,-58.534763,REY22898
-34.394601,-58.522455,REY20927
-34.416521,-58.534785,REY22898
-34.431067,-58.53974,REY19003
-34.394614,-58.52245,REY20927
-34.41654,-58.534808,REY22898
-34.431045,-58.539742,REY19003
-34.394627,-58.522446,REY20927
-34.416561,-58.534831,REY22898
-34.431024,-58.539743,REY19003
-34.394639,-58.52244,REY20927
-34.416581,-58.534854,REY22898
-34.431004,-58.539745,REY19003
-34.394652,-58.522435,REY20927
-34.4166,-58.534877,REY22898
-34.430981,-58.539743,REY19003
-34.394665,-58.52243,REY20927
-34.41662,-58.5349,REY22898
-34.430959,-58.539741,REY19003
-34.394678,-58.522426,REY20927
-34.430938,-58.539741,REY19003
-34.416658,-58.534946,REY22898
-34.394692,-58.522423,REY20927
-34.416678,-58.534968,REY22898
-34.430917,-58.539741,REY19003
-34.394705,-58.522418,REY20927
-34.430897,-58.539741,REY19003
-34.416698,-58.534991,REY22898
-34.394719,-58.522414,REY20927
-34.430876,-58.53974,REY19003
-34.416719,-58.535015,REY22898
-34.394732,-58.52241,REY20927
-34.430855,-58.539741,REY19003
-34.416739,-58.535038,REY22898
-34.394745,-58.522406,REY20927
-34.430833,-58.539738,REY19003
-34.416759,-58.535061,REY22898
-34.394772,-58.522398,REY20927
-34.430812,-58.539735,REY19003
-34.416779,-58.535083,REY22898
-34.394785,-58.522394,REY20927
-34.416799,-58.535104,REY22898
-34.430791,-58.539733,REY19003
-34.394799,-58.52239,REY20927
-34.430771,-58.539732,REY19003
-34.416819,-58.535126,REY22898
-34.394812,-58.522385,REY20927
-34.430751,-58.53973,REY19003
-34.41684,-58.535149,REY22898
-34.394826,-58.522381,REY20927
-34.41686,-58.535172,REY22898
-34.43073,-58.539728,REY19003
-34.394839,-58.522377,REY20927
-34.41688,-58.535195,REY22898
-34.430709,-58.539727,REY19003
-34.394852,-58.522372,REY20927
-34.416901,-58.535217,REY22898
-34.430688,-58.539725,REY19003
-34.394866,-58.522368,REY20927
-34.416922,-58.535238,REY22898
-34.430645,-58.539722,REY19003
-34.394879,-58.522363,REY20927
-34.416942,-58.535261,REY22898
-34.430622,-58.539721,REY19003
-34.394892,-58.522359,REY20927
-34.4306,-58.539728,REY19003
-34.416962,-58.535284,REY22898
-34.394905,-58.522355,REY20927
-34.43058,-58.539737,REY19003
-34.416983,-58.535306,REY22898
-34.394918,-58.522351,REY20927
-34.417023,-58.535351,REY22898
-34.43056,-58.539746,REY19003
-34.394932,-58.522347,REY20927
-34.43054,-58.539753,REY19003
-34.417044,-58.535373,REY22898
-34.394945,-58.522343,REY20927
-34.430519,-58.53976,REY19003
-34.417065,-58.535395,REY22898
-34.394959,-58.522339,REY20927
-34.417085,-58.535416,REY22898
-34.430497,-58.539767,REY19003
-34.394972,-58.522335,REY20927
-34.430476,-58.539776,REY19003
-34.417107,-58.535439,REY22898
-34.394998,-58.522328,REY20927
-34.430456,-58.539784,REY19003
-34.417128,-58.535461,REY22898
-34.395012,-58.522324,REY20927
-34.430436,-58.539791,REY19003
-34.41715,-58.535481,REY22898
-34.395024,-58.522319,REY20927
-34.417172,-58.535501,REY22898
-34.430416,-58.539799,REY19003
-34.395038,-58.522315,REY20927
-34.417192,-58.535522,REY22898
-34.430396,-58.539807,REY19003
-34.395051,-58.522311,REY20927
-34.417214,-58.535543,REY22898
-34.430376,-58.539816,REY19003
-34.395064,-58.522307,REY20927
-34.417236,-58.535562,REY22898
-34.430355,-58.539823,REY19003
-34.395077,-58.522304,REY20927
-34.417257,-58.535583,REY22898
-34.430335,-58.53983,REY19003
-34.39509,-58.522301,REY20927
-34.430315,-58.539835,REY19003
-34.417278,-58.535604,REY22898
-34.395103,-58.522297,REY20927
-34.417299,-58.535624,REY22898
-34.430294,-58.539839,REY19003
-34.395117,-58.522295,REY20927
-34.417321,-58.535645,REY22898
-34.430273,-58.539842,REY19003
-34.39513,-58.522292,REY20927
-34.417343,-58.535665,REY22898
-34.430251,-58.539844,REY19003
-34.395144,-58.522288,REY20927
-34.417365,-58.535683,REY22898
-34.430209,-58.539851,REY19003
-34.395157,-58.522285,REY20927
-34.430188,-58.539855,REY19003
-34.417387,-58.535702,REY22898
-34.39517,-58.522282,REY20927
-34.430166,-58.539858,REY19003
-34.417431,-58.535741,REY22898
-34.395183,-58.522279,REY20927
-34.430144,-58.53986,REY19003
-34.417452,-58.535761,REY22898
-34.395197,-58.522276,REY20927
-34.417473,-58.53578,REY22898
-34.430123,-58.539863,REY19003
-34.395224,-58.522267,REY20927
-34.417495,-58.535799,REY22898
-34.430101,-58.539866,REY19003
-34.395237,-58.522261,REY20927
-34.417516,-58.535818,REY22898
-34.430079,-58.539868,REY19003
-34.39525,-58.522253,REY20927
-34.417539,-58.535838,REY22898
-34.430058,-58.539871,REY19003
-34.395262,-58.522244,REY20927
-34.417561,-58.535856,REY22898
-34.430036,-58.539873,REY19003
-34.395272,-58.522234,REY20927
-34.430015,-58.539874,REY19003
-34.417583,-58.535875,REY22898
-34.395281,-58.522222,REY20927
-34.417603,-58.535895,REY22898
-34.429993,-58.539875,REY19003
-34.395289,-58.52221,REY20927
-34.417622,-58.535917,REY22898
-34.429971,-58.539878,REY19003
-34.395295,-58.522197,REY20927
-34.429949,-58.539882,REY19003
-34.417644,-58.535936,REY22898
-34.3953,-58.522183,REY20927
-34.429926,-58.539887,REY19003
-34.417666,-58.535956,REY22898
-34.395305,-58.522168,REY20927
-34.429903,-58.53989,REY19003
-34.417687,-58.535975,REY22898
-34.395308,-58.522154,REY20927
-34.417707,-58.535996,REY22898
-34.42988,-58.539892,REY19003
-34.39531,-58.522139,REY20927
-34.417728,-58.536017,REY22898
-34.429857,-58.539893,REY19003
-34.395311,-58.522124,REY20927
-34.417748,-58.536038,REY22898
-34.429836,-58.539894,REY19003
-34.39531,-58.52211,REY20927
-34.429793,-58.539898,REY19003
-34.41777,-58.536057,REY22898
-34.395308,-58.522096,REY20927
-34.429773,-58.539903,REY19003
-34.417789,-58.536077,REY22898
-34.395305,-58.522082,REY20927
-34.429753,-58.539908,REY19003
-34.417823,-58.536126,REY22898
-34.395301,-58.522069,REY20927
-34.429734,-58.53991,REY19003
-34.417839,-58.536153,REY22898
-34.395296,-58.522056,REY20927
-34.429715,-58.539912,REY19003
-34.417858,-58.536174,REY22898
-34.395283,-58.522034,REY20927
-34.417872,-58.536199,REY22898
-34.429696,-58.539913,REY19003
-34.395274,-58.522025,REY20927
-34.429676,-58.539913,REY19003
-34.417885,-58.536228,REY22898
-34.395265,-58.522017,REY20927
-34.429657,-58.539914,REY19003
-34.417902,-58.536254,REY22898
-34.395256,-58.52201,REY20927
-34.429637,-58.539916,REY19003
-34.417919,-58.53628,REY22898
-34.395246,-58.522004,REY20927
-34.417934,-58.536307,REY22898
-34.429614,-58.539916,REY19003
-34.395235,-58.522,REY20927
-34.429592,-58.539919,REY19003
-34.417952,-58.536331,REY22898
-34.395225,-58.521997,REY20927
-34.429569,-58.539922,REY19003
-34.417972,-58.536353,REY22898
-34.395214,-58.521997,REY20927
-34.429544,-58.539925,REY19003
-34.417994,-58.536371,REY22898
-34.395204,-58.521997,REY20927
-34.429521,-58.539929,REY19003
-34.418017,-58.536389,REY22898
-34.395194,-58.521999,REY20927
-34.429497,-58.539933,REY19003
-34.418039,-58.536407,REY22898
-34.395184,-58.522002,REY20927
-34.429476,-58.539938,REY19003
-34.41806,-58.536427,REY22898
-34.395173,-58.522007,REY20927
-34.429455,-58.539941,REY19003
-34.418081,-58.536448,REY22898
-34.395164,-58.522013,REY20927
-34.429436,-58.539944,REY19003
-34.418104,-58.536468,REY22898
-34.395155,-58.522022,REY20927
-34.429417,-58.539945,REY19003
-34.418126,-58.536486,REY22898
-34.395148,-58.52203,REY20927
-34.429396,-58.539949,REY19003
-34.418148,-58.536506,REY22898
-34.39514,-58.522041,REY20927
-34.418191,-58.536546,REY22898
-34.429373,-58.539953,REY19003
-34.395134,-58.522052,REY20927
-34.429348,-58.539957,REY19003
-34.418214,-58.536564,REY22898
-34.395124,-58.522076,REY20927
-34.429323,-58.539961,REY19003
-34.418235,-58.536584,REY22898
-34.39512,-58.52209,REY20927
-34.418255,-58.536606,REY22898
-34.429298,-58.539964,REY19003
-34.395117,-58.522104,REY20927
-34.418276,-58.536628,REY22898
-34.429256,-58.539972,REY19003
-34.395116,-58.522118,REY20927
-34.429239,-58.539974,REY19003
-34.418298,-58.536648,REY22898
-34.395115,-58.522132,REY20927
-34.42922,-58.539976,REY19003
-34.41832,-58.536666,REY22898
-34.395115,-58.522147,REY20927
-34.418341,-58.536685,REY22898
-34.429198,-58.53998,REY19003
-34.395117,-58.522162,REY20927
-34.418363,-58.536705,REY22898
-34.429174,-58.539986,REY19003
-34.39512,-58.522177,REY20927
-34.418385,-58.536725,REY22898
-34.429149,-58.539991,REY19003
-34.395124,-58.522191,REY20927
-34.429127,-58.539993,REY19003
-34.418407,-58.536742,REY22898
-34.395129,-58.522205,REY20927
-34.41843,-58.53676,REY22898
-34.429108,-58.539994,REY19003
-34.395136,-58.522219,REY20927
-34.429089,-58.53999,REY19003
-34.418451,-58.536779,REY22898
-34.395144,-58.522231,REY20927
-34.42907,-58.539987,REY19003
-34.418473,-58.536799,REY22898
-34.395152,-58.522244,REY20927
-34.418496,-58.536816,REY22898
-34.42905,-58.539989,REY19003
-34.395161,-58.522254,REY20927
-34.418517,-58.536835,REY22898
-34.429029,-58.539991,REY19003
-34.395172,-58.522262,REY20927
-34.418535,-58.536857,REY22898
-34.429008,-58.539989,REY19003
-34.395184,-58.52227,REY20927
-34.428986,-58.539987,REY19003
-34.418555,-58.536878,REY22898
-34.395208,-58.522283,REY20927
-34.428963,-58.539989,REY19003
-34.418598,-58.536916,REY22898
-34.39522,-58.522286,REY20927
-34.428943,-58.539993,REY19003
-34.41862,-58.536936,REY22898
-34.395233,-58.522289,REY20927
-34.418641,-58.536957,REY22898
-34.428924,-58.539996,REY19003
-34.395246,-58.52229,REY20927
-34.418663,-58.536977,REY22898
-34.428903,-58.539994,REY19003
-34.39526,-58.52229,REY20927
-34.418686,-58.536994,REY22898
-34.428862,-58.539994,REY19003
-34.395272,-58.522289,REY20927
-34.428841,-58.539995,REY19003
-34.418707,-58.537012,REY22898
-34.395285,-58.522286,REY20927
-34.428819,-58.539995,REY19003
-34.418728,-58.537032,REY22898
-34.395297,-58.522282,REY20927
-34.428796,-58.539997,REY19003
-34.41875,-58.537051,REY22898
-34.39531,-58.522278,REY20927
-34.428774,-58.540001,REY19003
-34.418773,-58.537068,REY22898
-34.395322,-58.522274,REY20927
-34.428752,-58.540003,REY19003
-34.418794,-58.537088,REY22898
-34.395335,-58.52227,REY20927
-34.428731,-58.540005,REY19003
-34.418815,-58.537109,REY22898
-34.395348,-58.522266,REY20927
-34.42871,-58.540007,REY19003
-34.418838,-58.537126,REY22898
-34.395361,-58.522262,REY20927
-34.428688,-58.540009,REY19003
-34.418861,-58.537143,REY22898
-34.395373,-58.522258,REY20927
-34.418883,-58.537163,REY22898
-34.428667,-58.540012,REY19003
-34.395385,-58.522253,REY20927
-34.428647,-58.540014,REY19003
-34.418906,-58.537182,REY22898
-34.395398,-58.522249,REY20927
-34.418929,-58.537198,REY22898
-34.428625,-58.540016,REY19003
-34.39541,-58.522244,REY20927
-34.418953,-58.537213,REY22898
-34.428604,-58.540017,REY19003
-34.395435,-58.522234,REY20927
-34.428582,-58.540021,REY19003
-34.418976,-58.537229,REY22898
-34.395448,-58.522229,REY20927
-34.419022,-58.537262,REY22898
-34.42856,-58.540026,REY19003
-34.395461,-58.522224,REY20927
-34.419045,-58.537281,REY22898
-34.428538,-58.540028,REY19003
-34.395474,-58.522219,REY20927
-34.419069,-58.537297,REY22898
-34.428515,-58.540029,REY19003
-34.395487,-58.522213,REY20927
-34.41909,-58.537317,REY22898
-34.428494,-58.540034,REY19003
-34.395501,-58.522207,REY20927
-34.419111,-58.537337,REY22898
-34.428474,-58.540039,REY19003
-34.395516,-58.5222,REY20927
-34.419133,-58.537355,REY22898
-34.428454,-58.540039,REY19003
-34.395531,-58.522193,REY20927
-34.419154,-58.537376,REY22898
-34.428434,-58.540041,REY19003
-34.395547,-58.522185,REY20927
-34.419175,-58.537396,REY22898
-34.428391,-58.540044,REY19003
-34.395564,-58.522175,REY20927
-34.428369,-58.540047,REY19003
-34.419197,-58.537412,REY22898
-34.395581,-58.522163,REY20927
-34.419219,-58.537429,REY22898
-34.428347,-58.540054,REY19003
-34.395597,-58.522149,REY20927
-34.428325,-58.540055,REY19003
-34.419243,-58.537445,REY22898
-34.395612,-58.522133,REY20927
-34.428304,-58.540057,REY19003
-34.419266,-58.537461,REY22898
-34.395625,-58.522115,REY20927
-34.428283,-58.540059,REY19003
-34.419289,-58.537478,REY22898
-34.395635,-58.522093,REY20927
-34.419312,-58.537492,REY22898
-34.428263,-58.540058,REY19003
-34.395643,-58.52207,REY20927
-34.419335,-58.537505,REY22898
-34.428244,-58.540064,REY19003
-34.39565,-58.522046,REY20927
-34.419379,-58.537538,REY22898
-34.428225,-58.540067,REY19003
-34.395655,-58.52202,REY20927
-34.419401,-58.537557,REY22898
-34.428204,-58.54007,REY19003
-34.395659,-58.521967,REY20927
-34.419424,-58.537572,REY22898
-34.428182,-58.540072,REY19003
-34.395658,-58.521941,REY20927
-34.428159,-58.540075,REY19003
-34.419447,-58.537587,REY22898
-34.395655,-58.521915,REY20927
-34.428137,-58.540077,REY19003
-34.419469,-58.537605,REY22898
-34.39565,-58.521889,REY20927
-34.428115,-58.540077,REY19003
-34.419491,-58.537622,REY22898
-34.395642,-58.521864,REY20927
-34.428095,-58.540078,REY19003
-34.419514,-58.53764,REY22898
-34.395631,-58.521841,REY20927
-34.428076,-58.540078,REY19003
-34.419536,-58.537657,REY22898
-34.395617,-58.521821,REY20927
-34.428057,-58.54008,REY19003
-34.419558,-58.537674,REY22898
-34.395601,-58.521803,REY20927
